trip_jarak,beh_peta_potensi,sosdem_usia,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_ofm,loc_jml_b_permukiman,loc_jumlah_taman,trip_jenis_pesanan_Ride,trip_pickup
3.34,1,41,5499999.5,4499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.88,1,41,5499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
2.42,1,41,5499999.5,4499999.5,1,0,0,46,948,0,1,Pasirkaliki
4.33,1,41,5499999.5,4499999.5,1,0,1,163,829,3,1,Citarum
1.53,1,41,5499999.5,4499999.5,1,0,1,89,2356,0,1,Pasteur
3.28,1,41,5499999.5,4499999.5,1,0,0,78,5014,0,1,Cipedes
1.73,1,41,5499999.5,4499999.5,1,0,0,46,948,0,1,Pasirkaliki
2.25,1,41,5499999.5,4499999.5,1,0,1,18,542,0,1,Pamoyanan
3.06,1,41,5499999.5,4499999.5,1,0,0,46,948,0,1,Pasirkaliki
1.85,1,41,5499999.5,4499999.5,1,0,0,34,2387,0,1,Pajajaran
2.37,1,41,5499999.5,4499999.5,1,0,0,46,948,0,1,Pasirkaliki
2.06,1,41,5499999.5,4499999.5,1,0,0,46,948,0,1,Pasirkaliki
2.49,1,41,5499999.5,4499999.5,1,0,1,32,2232,0,1,Arjuna
0.21,1,41,5499999.5,4499999.5,1,0,1,18,542,0,1,Pamoyanan
1.46,1,41,5499999.5,4499999.5,1,0,1,18,542,0,1,Pamoyanan
0.67,1,41,5499999.5,4499999.5,1,0,0,49,1754,2,1,Cipaganti
2.08,1,41,5499999.5,4499999.5,1,0,0,24,2425,0,1,Sukabungah
2.56,1,41,5499999.5,4499999.5,1,0,1,18,542,0,1,Pamoyanan
1.25,1,41,5499999.5,4499999.5,1,0,0,76,3867,0,1,Sukagalih
3.76,1,41,5499999.5,4499999.5,1,0,0,24,2425,0,1,Sukabungah
2.0,1,41,5499999.5,4499999.5,1,0,1,32,2232,0,1,Arjuna
5.97,1,41,5499999.5,4499999.5,1,0,0,34,2387,0,1,Pajajaran
2.03,1,41,5499999.5,4499999.5,1,0,2,90,1681,3,1,Taman Sari
2.25,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
2.31,3,30,3499999.5,4499999.5,1,0,0,78,5014,0,0,Cipedes
3.51,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.76,3,30,3499999.5,4499999.5,1,0,1,163,829,3,0,Citarum
4.06,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
1.88,3,30,3499999.5,4499999.5,1,0,0,48,1197,0,0,Burangrang
2.54,3,30,3499999.5,4499999.5,1,0,2,17,2799,0,0,Ciroyom
3.86,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
6.97,3,30,3499999.5,4499999.5,1,0,0,49,1754,2,0,Cipaganti
0.29,3,30,3499999.5,4499999.5,1,0,0,78,5014,0,0,Cipedes
2.8,3,30,3499999.5,4499999.5,1,0,0,34,2387,0,0,Pajajaran
0.47,3,30,3499999.5,4499999.5,1,0,1,18,542,0,0,Pamoyanan
8.49,3,30,3499999.5,4499999.5,1,0,0,18,5283,0,0,Sukahaji
8.85,3,30,3499999.5,4499999.5,1,0,0,33,2552,0,0,Sukarasa
0.83,3,30,3499999.5,4499999.5,1,0,0,29,5928,0,0,Babakan Sari
0.73,3,30,3499999.5,4499999.5,1,0,0,43,2111,0,0,Cisaranten Endah
1.21,3,30,3499999.5,4499999.5,1,0,0,13,423,0,0,Antapani Kulon
2.48,3,30,3499999.5,4499999.5,1,0,1,26,2983,0,0,Babakan Surabaya
1.54,3,30,3499999.5,4499999.5,1,0,0,29,1915,0,0,Cihaurgeulis
19.41,3,30,3499999.5,4499999.5,1,0,1,163,829,3,0,Citarum
14.53,3,30,3499999.5,4499999.5,1,0,0,120,4003,0,0,Cipadung
2.12,3,30,3499999.5,4499999.5,1,0,0,24,2425,0,0,Sukabungah
5.39,3,30,3499999.5,4499999.5,1,0,1,18,542,0,0,Pamoyanan
1.82,3,30,3499999.5,4499999.5,1,0,1,61,4627,0,0,Sarijadi
8.38,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
12.61,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
6.16,3,30,3499999.5,4499999.5,1,0,0,56,4394,0,0,Batununggal
11.85,3,30,3499999.5,4499999.5,1,0,0,22,836,1,1,Cimincrang
4.38,3,30,3499999.5,4499999.5,1,0,0,24,2425,0,0,Sukabungah
2.87,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
4.73,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
4.97,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
1.39,3,30,3499999.5,4499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
0.41,3,30,3499999.5,4499999.5,1,0,0,22,836,1,0,Cimincrang
6.92,3,30,3499999.5,4499999.5,1,0,0,115,3386,2,0,Cipadung Kidul
1.13,3,30,3499999.5,4499999.5,1,0,0,26,122,0,0,Cisaranten Bina Harapan
2.92,3,30,3499999.5,4499999.5,1,0,0,26,122,0,0,Cisaranten Bina Harapan
4.1,3,30,3499999.5,4499999.5,1,0,1,32,2232,0,0,Arjuna
4.35,3,30,3499999.5,4499999.5,1,0,0,49,1754,2,0,Cipaganti
2.35,3,30,3499999.5,4499999.5,1,0,2,90,1681,3,0,Taman Sari
1.64,3,30,3499999.5,4499999.5,1,0,2,17,2799,0,0,Ciroyom
14.01,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
19.59,3,30,3499999.5,4499999.5,1,0,0,61,4524,0,0,Ciumbuleuit
5.52,3,30,3499999.5,4499999.5,1,0,1,163,829,3,0,Citarum
3.42,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.7,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
7.98,3,30,3499999.5,4499999.5,1,0,0,78,5014,0,0,Cipedes
3.21,3,30,3499999.5,4499999.5,1,0,1,89,2356,0,0,Pasteur
6.39,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
8.73,3,30,3499999.5,4499999.5,1,0,1,125,1428,5,0,Cihapit
15.23,3,30,3499999.5,4499999.5,1,0,0,47,3836,0,0,Cisaranten Kidul
4.97,3,30,3499999.5,4499999.5,1,0,0,18,3928,0,0,Jamika
2.0,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
16.48,3,30,3499999.5,4499999.5,1,0,1,19,2000,1,0,Husen Sastranegara
4.08,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
5.51,3,30,3499999.5,4499999.5,1,0,1,89,2356,0,0,Pasteur
8.58,3,30,3499999.5,4499999.5,1,0,1,66,1014,0,0,Kebon Pisang
4.57,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
2.1,3,30,3499999.5,4499999.5,1,0,1,32,2232,0,0,Arjuna
3.71,3,30,3499999.5,4499999.5,1,0,0,24,2425,0,0,Sukabungah
2.6,3,30,3499999.5,4499999.5,1,0,0,61,3453,0,0,Sukaraja
16.31,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
7.67,3,30,3499999.5,4499999.5,1,0,0,115,3386,2,0,Cipadung Kidul
12.27,3,30,3499999.5,4499999.5,1,0,0,30,3077,0,0,Rancabolang
5.94,3,30,3499999.5,4499999.5,1,0,0,59,2039,0,0,Antapani Tengah
5.72,3,30,3499999.5,4499999.5,1,0,0,6,1093,0,0,Panjunan
5.61,3,30,3499999.5,4499999.5,1,0,1,19,2000,1,0,Husen Sastranegara
5.8,3,30,3499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
5.65,3,30,3499999.5,4499999.5,1,0,0,24,2425,0,0,Sukabungah
7.35,3,30,3499999.5,4499999.5,1,0,2,17,2799,0,0,Ciroyom
12.81,3,30,3499999.5,4499999.5,1,0,1,19,1482,0,0,Cibadak
0.89,3,30,3499999.5,4499999.5,1,0,0,9,1683,0,1,Samoja
3.8,3,30,3499999.5,4499999.5,1,0,1,66,1014,0,0,Kebon Pisang
2.79,3,30,3499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
5.75,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,1,Sukagalih
4.95,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.56,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
8.1,3,30,3499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
9.59,3,30,3499999.5,4499999.5,1,0,0,42,3150,0,0,Isola
1.72,3,30,3499999.5,4499999.5,1,0,1,95,4699,0,0,Gegerkalong
0.45,3,30,3499999.5,4499999.5,1,0,0,76,3867,0,0,Sukagalih
10.19,3,30,3499999.5,4499999.5,1,0,0,78,5014,0,0,Cipedes
1.13,3,30,3499999.5,4499999.5,1,0,0,19,2316,0,1,Sukapada
4.35,3,30,3499999.5,4499999.5,1,0,0,13,2325,1,0,Padasuka
3.33,3,30,3499999.5,4499999.5,1,0,1,30,1535,0,0,Sukaluyu
4.84,3,30,3499999.5,4499999.5,1,0,0,78,5014,0,0,Cipedes
7.6,3,30,3499999.5,4499999.5,1,0,0,42,3150,0,0,Isola
6.59,1,77,1499999.5,1499999.5,1,1,1,32,2232,0,0,Arjuna
0.38,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
0.0,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.04,1,77,1499999.5,1499999.5,1,1,0,46,948,0,1,Pasirkaliki
0.96,1,77,1499999.5,1499999.5,1,1,0,40,3358,0,1,Gempol Sari
4.42,1,77,1499999.5,1499999.5,1,1,0,46,948,0,1,Pasirkaliki
3.94,1,77,1499999.5,1499999.5,1,1,1,163,829,3,1,Citarum
0.61,1,77,1499999.5,1499999.5,1,1,2,75,135,2,1,Braga
2.67,1,77,1499999.5,1499999.5,1,1,0,46,948,0,1,Pasirkaliki
3.34,1,77,1499999.5,1499999.5,1,1,1,50,630,0,1,Kebon Jeruk
5.83,1,77,1499999.5,1499999.5,1,1,1,50,630,0,1,Kebon Jeruk
1.52,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
6.06,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
1.14,1,77,1499999.5,1499999.5,1,1,1,18,542,0,0,Pamoyanan
3.03,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.92,1,77,1499999.5,1499999.5,1,1,1,32,2232,0,0,Arjuna
4.27,1,77,1499999.5,1499999.5,1,1,0,18,2551,0,0,Cibuntu
4.45,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
7.43,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
6.17,1,77,1499999.5,1499999.5,1,1,0,42,1225,0,0,Cibaduyut
5.61,1,77,1499999.5,1499999.5,1,1,0,61,3453,0,0,Sukaraja
2.32,1,77,1499999.5,1499999.5,1,1,1,61,4627,0,0,Sarijadi
3.67,1,77,1499999.5,1499999.5,1,1,0,61,3453,0,0,Sukaraja
1.49,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
6.15,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
5.15,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
5.23,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.57,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.08,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
3.2,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
2.58,1,77,1499999.5,1499999.5,1,1,1,32,438,1,0,Balong Gede
0.25,1,77,1499999.5,1499999.5,1,1,0,21,1522,1,0,Ciateul
0.36,1,77,1499999.5,1499999.5,1,1,0,36,2058,0,0,Cigereleng
1.57,1,77,1499999.5,1499999.5,1,1,0,36,2058,0,0,Cigereleng
7.46,1,77,1499999.5,1499999.5,1,1,0,22,655,0,0,Karang Anyar
4.19,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
1.43,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
0.95,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
3.09,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
7.68,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
7.18,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.47,1,77,1499999.5,1499999.5,1,1,1,50,630,0,1,Kebon Jeruk
2.73,1,77,1499999.5,1499999.5,1,1,2,17,2799,0,1,Ciroyom
3.7,1,77,1499999.5,1499999.5,1,1,0,46,948,0,1,Pasirkaliki
5.93,1,77,1499999.5,1499999.5,1,1,1,125,1428,5,1,Cihapit
3.85,1,77,1499999.5,1499999.5,1,1,1,50,630,0,1,Kebon Jeruk
2.76,1,77,1499999.5,1499999.5,1,1,0,22,655,0,1,Karang Anyar
3.51,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
5.66,1,77,1499999.5,1499999.5,1,1,0,76,3867,0,0,Sukagalih
3.01,1,77,1499999.5,1499999.5,1,1,1,66,1014,0,0,Kebon Pisang
3.06,1,77,1499999.5,1499999.5,1,1,0,22,655,0,0,Karang Anyar
7.13,1,77,1499999.5,1499999.5,1,1,1,50,630,0,0,Kebon Jeruk
2.19,1,77,1499999.5,1499999.5,1,1,0,68,2186,1,0,Hegarmanah
1.94,1,77,1499999.5,1499999.5,1,1,1,163,829,3,0,Citarum
7.6,1,77,1499999.5,1499999.5,1,1,2,75,135,2,0,Braga
2.28,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
3.41,1,40,3499999.5,2499999.5,1,1,0,18,5283,0,1,Sukahaji
0.9,1,40,3499999.5,2499999.5,1,1,1,16,1328,0,1,Pungkur
5.12,1,40,3499999.5,2499999.5,1,1,0,106,9190,0,0,Dago
2.67,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,0,Ciroyom
2.71,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
5.04,1,40,3499999.5,2499999.5,1,1,0,28,2890,0,1,Dungus Cariang
4.36,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
3.55,1,40,3499999.5,2499999.5,1,1,2,90,1681,3,0,Taman Sari
6.38,1,40,3499999.5,2499999.5,1,1,0,49,1754,2,0,Cipaganti
4.22,1,40,3499999.5,2499999.5,1,1,0,45,3041,0,0,Sekeloa
0.76,1,40,3499999.5,2499999.5,1,1,1,30,1535,0,0,Sukaluyu
3.49,1,40,3499999.5,2499999.5,1,1,1,12,1725,0,0,Sukamaju
0.6,1,40,3499999.5,2499999.5,1,1,2,90,1681,3,0,Taman Sari
4.07,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
10.36,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
2.88,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
1.47,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,0,Ciroyom
4.22,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,1,Ciroyom
2.35,1,40,3499999.5,2499999.5,1,1,0,19,3307,0,0,Warung Muncang
2.3,1,40,3499999.5,2499999.5,1,1,0,51,5395,0,0,Babakan
4.78,1,40,3499999.5,2499999.5,1,1,0,24,3983,0,1,Margahayu Utara
4.45,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
5.04,1,40,3499999.5,2499999.5,1,1,0,18,1926,0,1,Garuda
2.97,1,40,3499999.5,2499999.5,1,1,1,42,3407,0,1,Cijerah
4.46,1,40,3499999.5,2499999.5,1,1,0,18,2551,0,1,Cibuntu
3.78,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
2.89,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,1,Ciroyom
6.48,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,1,Ciroyom
4.74,1,40,3499999.5,2499999.5,1,1,1,125,1428,5,1,Cihapit
7.65,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,0,Ciroyom
4.04,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,0,Babakan Ciparay
7.29,1,40,3499999.5,2499999.5,1,1,0,33,2552,0,1,Sukarasa
1.02,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,0,Ciroyom
6.78,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,1,Ciroyom
3.04,1,40,3499999.5,2499999.5,1,1,0,13,2791,0,1,Cigondewah Kaler
5.87,1,40,3499999.5,2499999.5,1,1,0,40,3358,0,0,Gempol Sari
1.32,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
3.49,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
2.47,1,40,3499999.5,2499999.5,1,1,0,51,5395,0,1,Babakan
1.95,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
7.91,1,40,3499999.5,2499999.5,1,1,0,58,4874,0,1,Cipamokolan
1.22,1,40,3499999.5,2499999.5,1,1,1,66,1014,0,0,Kebon Pisang
8.88,1,40,3499999.5,2499999.5,1,1,1,35,465,3,1,Babakan Ciamis
6.53,1,40,3499999.5,2499999.5,1,1,0,99,2198,0,1,Sukamiskin
5.89,1,40,3499999.5,2499999.5,1,1,0,70,4024,0,0,Manjahlega
3.12,1,40,3499999.5,2499999.5,1,1,1,26,2983,0,1,Babakan Surabaya
0.63,1,40,3499999.5,2499999.5,1,1,1,30,1535,0,1,Sukaluyu
13.01,1,40,3499999.5,2499999.5,1,1,1,30,1535,0,1,Sukaluyu
5.38,1,40,3499999.5,2499999.5,1,1,1,16,1328,0,1,Pungkur
4.35,1,40,3499999.5,2499999.5,1,1,0,24,3983,0,1,Margahayu Utara
6.3,1,40,3499999.5,2499999.5,1,1,2,17,2799,0,1,Ciroyom
3.45,1,40,3499999.5,2499999.5,1,1,1,89,2356,0,0,Pasteur
6.04,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
1.83,1,40,3499999.5,2499999.5,1,1,1,32,2232,0,0,Arjuna
6.03,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
4.6,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,0,Babakan Ciparay
6.73,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
6.29,1,40,3499999.5,2499999.5,1,1,0,24,3983,0,1,Margahayu Utara
8.39,1,40,3499999.5,2499999.5,1,1,1,26,2983,0,1,Babakan Surabaya
1.68,1,40,3499999.5,2499999.5,1,1,0,30,2759,0,0,Pasir Biru
2.18,1,40,3499999.5,2499999.5,1,1,0,120,4003,0,1,Cipadung
2.4,1,40,3499999.5,2499999.5,1,1,0,36,1319,0,1,Jati Sari
3.62,1,40,3499999.5,2499999.5,1,1,0,70,4024,0,1,Manjahlega
7.63,1,40,3499999.5,2499999.5,1,1,0,64,5583,0,1,Margasari
3.16,1,40,3499999.5,2499999.5,1,1,0,27,2530,0,1,Karasak
8.73,1,40,3499999.5,2499999.5,1,1,1,50,630,0,1,Kebon Jeruk
12.22,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
0.22,1,40,3499999.5,2499999.5,1,1,0,51,1454,0,0,Antapani Kidul
1.63,1,40,3499999.5,2499999.5,1,1,0,29,5928,0,0,Babakan Sari
7.97,1,40,3499999.5,2499999.5,1,1,0,51,1454,0,1,Antapani Kidul
4.09,1,40,3499999.5,2499999.5,1,1,1,32,2232,0,1,Arjuna
7.66,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
7.22,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
11.07,1,40,3499999.5,2499999.5,1,1,0,61,3453,0,1,Sukaraja
4.29,1,40,3499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
6.28,1,40,3499999.5,2499999.5,1,1,1,32,2232,0,1,Arjuna
11.27,1,40,3499999.5,2499999.5,1,1,1,30,1535,0,1,Sukaluyu
3.01,1,40,3499999.5,2499999.5,1,1,1,19,1482,0,0,Cibadak
0.8,1,40,3499999.5,2499999.5,1,1,0,25,5014,0,1,Kopo
1.61,1,40,3499999.5,2499999.5,1,1,0,25,5014,0,1,Kopo
7.19,1,40,3499999.5,2499999.5,1,1,0,25,5014,0,1,Kopo
6.61,1,40,3499999.5,2499999.5,1,1,1,52,4471,0,1,Kujangsari
4.35,1,40,3499999.5,2499999.5,1,1,0,79,1104,3,1,Merdeka
8.01,1,40,3499999.5,2499999.5,1,1,0,48,1197,0,1,Burangrang
10.37,1,40,3499999.5,2499999.5,1,1,0,14,1509,0,1,Cibaduyut Wetan
8.75,1,40,3499999.5,2499999.5,1,1,0,46,948,0,1,Pasirkaliki
4.46,1,40,3499999.5,2499999.5,1,1,0,25,2461,0,1,Cikutra
4.24,1,40,3499999.5,2499999.5,1,1,1,35,465,3,0,Babakan Ciamis
3.67,1,40,3499999.5,2499999.5,1,1,0,17,3520,0,0,Babakan Tarogong
3.4,1,40,3499999.5,2499999.5,1,1,1,16,1328,0,1,Pungkur
4.7,1,40,3499999.5,2499999.5,1,1,0,61,762,2,1,Malabar
2.28,1,40,3499999.5,2499999.5,1,1,0,31,5567,0,1,Babakan Ciparay
7.02,1,40,3499999.5,2499999.5,1,1,0,25,5014,0,1,Kopo
6.43,1,40,3499999.5,2499999.5,1,1,1,50,630,0,0,Kebon Jeruk
3.56,1,40,3499999.5,2499999.5,1,1,1,61,4627,0,0,Sarijadi
0.8,1,40,3499999.5,2499999.5,1,1,0,78,5014,0,1,Cipedes
2.68,1,40,3499999.5,2499999.5,1,1,0,78,5014,0,0,Cipedes
2.72,1,40,3499999.5,2499999.5,1,1,0,18,3045,0,0,Maleber
6.91,1,40,3499999.5,2499999.5,1,1,0,18,3928,0,0,Jamika
1.91,1,40,3499999.5,2499999.5,1,1,0,34,2387,0,1,Pajajaran
5.4,1,40,3499999.5,2499999.5,1,1,1,89,2356,0,1,Pasteur
5.24,1,40,3499999.5,2499999.5,1,1,1,61,4627,0,1,Sarijadi
2.58,1,40,3499999.5,2499999.5,1,1,0,34,2387,0,1,Pajajaran
8.1,1,40,3499999.5,2499999.5,1,1,0,20,901,0,1,Cigondewah Rahayu
4.89,1,40,3499999.5,2499999.5,1,1,0,68,2186,1,1,Hegarmanah
8.55,1,40,3499999.5,2499999.5,1,1,1,95,4699,0,0,Gegerkalong
6.5,1,40,3499999.5,2499999.5,1,1,0,46,948,0,1,Pasirkaliki
5.6,1,40,3499999.5,2499999.5,1,1,1,95,4699,0,1,Gegerkalong
2.84,1,40,3499999.5,2499999.5,1,1,1,95,4699,0,1,Gegerkalong
2.66,1,40,3499999.5,2499999.5,1,1,1,61,4627,0,0,Sarijadi
7.78,1,40,3499999.5,2499999.5,1,1,1,95,4699,0,1,Gegerkalong
6.82,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
3.33,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.57,2,43,3499999.5,5499999.5,1,0,1,35,465,3,0,Babakan Ciamis
3.4,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
5.15,2,43,3499999.5,5499999.5,1,0,0,51,5395,0,0,Babakan
4.22,2,43,3499999.5,5499999.5,1,0,0,46,948,0,0,Pasirkaliki
3.41,2,43,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
1.59,2,43,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
5.61,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
1.93,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.41,2,43,3499999.5,5499999.5,1,0,1,32,438,1,0,Balong Gede
6.28,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
2.25,2,43,3499999.5,5499999.5,1,0,0,18,2551,0,0,Cibuntu
2.03,2,43,3499999.5,5499999.5,1,0,2,17,2799,0,0,Ciroyom
0.39,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
0.93,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
4.52,2,43,3499999.5,5499999.5,1,0,0,33,2552,0,0,Sukarasa
2.63,2,43,3499999.5,5499999.5,1,0,0,76,3867,0,0,Sukagalih
9.55,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
5.05,2,43,3499999.5,5499999.5,1,0,0,68,2186,1,0,Hegarmanah
1.77,2,43,3499999.5,5499999.5,1,0,1,35,465,3,0,Babakan Ciamis
0.76,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.12,2,43,3499999.5,5499999.5,1,0,0,42,660,0,0,Cikawao
2.9,2,43,3499999.5,5499999.5,1,0,0,18,5283,0,0,Sukahaji
3.3,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
3.61,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
8.41,2,43,3499999.5,5499999.5,1,0,0,13,2791,0,0,Cigondewah Kaler
2.19,2,43,3499999.5,5499999.5,1,0,1,66,1014,0,0,Kebon Pisang
3.12,2,43,3499999.5,5499999.5,1,0,1,35,465,3,0,Babakan Ciamis
4.84,2,43,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
2.08,2,43,3499999.5,5499999.5,1,0,0,34,2387,0,0,Pajajaran
16.85,2,43,3499999.5,5499999.5,1,0,0,30,3077,0,0,Rancabolang
4.23,2,43,3499999.5,5499999.5,1,0,2,90,1681,3,0,Taman Sari
3.1,2,43,3499999.5,5499999.5,1,0,1,35,465,3,0,Babakan Ciamis
3.29,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
4.22,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
6.04,2,43,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
4.72,2,43,3499999.5,5499999.5,1,0,0,22,655,0,0,Karang Anyar
0.57,2,43,3499999.5,5499999.5,1,0,1,7,1392,0,0,Nyengseret
2.66,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
2.2,2,43,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
6.34,2,43,3499999.5,5499999.5,1,0,0,34,2387,0,0,Pajajaran
1.11,2,43,3499999.5,5499999.5,1,0,0,18,3928,0,0,Jamika
2.52,2,43,3499999.5,5499999.5,1,0,1,36,3421,0,0,Suka Asih
3.12,2,43,3499999.5,5499999.5,1,0,1,36,3421,0,0,Suka Asih
9.37,2,43,3499999.5,5499999.5,1,0,0,25,5014,0,0,Kopo
11.08,2,43,3499999.5,5499999.5,1,0,1,35,465,3,0,Babakan Ciamis
5.34,2,43,3499999.5,5499999.5,1,0,0,18,5283,0,0,Sukahaji
